T,Magnetization,Total Energy
1.4,0.429688,-260
1.4,0.0234375,-248
1.4,0.53125,-260
1.4,0.0859375,-224
1.4,0.390625,-240
1.4,0.3125,-252
1.4,0.460938,-276
1.4,0.0078125,-200
1.4,0.117188,-200
1.4,0.078125,-260
1.4,0,-224
1.4,0.421875,-200
1.4,0.0390625,-220
1.4,0.273438,-232
1.4,0.109375,-196
1.4,0.40625,-264
1.4,0.0234375,-264
1.4,0.296875,-220
1.4,0.40625,-256
1.4,0.4375,-224
1.4,0.429688,-232
1.4,0.40625,-236
1.4,0.351562,-232
1.4,0.109375,-240
1.4,0.257812,-244
1.4,0.4375,-232
1.4,0.210938,-228
1.4,0.171875,-248
1.4,0.554688,-252
1.4,0.210938,-196
1.4,0.296875,-200
1.4,0.335938,-228
1.4,0.554688,-292
1.4,0.0859375,-232
1.4,0.148438,-232
1.4,0.179688,-224
1.4,0.0390625,-188
1.4,0.476562,-304
1.4,0.375,-228
1.4,0.046875,-208
1.4,0.429688,-280
1.4,0.164062,-220
1.4,0.0859375,-200
1.4,0.0234375,-240
1.4,0.015625,-260
1.4,0.15625,-200
1.4,0.015625,-208
1.4,0.0078125,-160
1.4,0.507812,-308
1.4,0.226562,-228
1.4,0.109375,-192
1.4,0.359375,-192
1.4,0.320312,-252
1.4,0.0546875,-240
1.4,0.226562,-236
1.4,0.351562,-244
1.4,0.226562,-196
1.4,0.046875,-224
1.4,0.09375,-224
1.4,0.0859375,-248
1.4,0.335938,-268
1.4,0.046875,-204
1.4,0.195312,-256
1.4,0.5,-248
1.4,0.648438,-280
1.4,0.132812,-248
1.4,0.21875,-280
1.4,0.0390625,-188
1.4,0.171875,-236
1.4,0.4375,-308
1.4,0.164062,-220
1.4,0.046875,-224
1.4,0.171875,-196
1.4,0.34375,-184
1.4,0.367188,-272
1.4,0.0859375,-248
1.4,0.429688,-224
1.4,0.0390625,-240
1.4,0.1875,-220
1.4,0.273438,-192
1.4,0.359375,-300
1.4,0.0546875,-220
1.4,0.203125,-172
1.4,0.109375,-200
1.4,0.148438,-264
1.4,0.429688,-236
1.4,0.0390625,-204
1.4,0.09375,-248
1.4,0.476562,-276
1.4,0.5625,-304
1.4,0.570312,-272
1.4,0.0625,-220
1.4,0.132812,-188
1.4,0.210938,-212
1.4,0.484375,-300
1.4,0.226562,-208
1.4,0.140625,-184
1.4,0.382812,-248
1.4,0.0078125,-220
1.4,0.015625,-244
1.4,0.234375,-252
1.4,0.03125,-196
1.4,0.460938,-252
1.4,0.179688,-208
1.4,0.164062,-240
1.4,0.351562,-240
1.4,0.289062,-236
1.4,0.484375,-264
1.4,0.359375,-264
1.4,0.507812,-284
1.4,0.15625,-236
1.4,0.40625,-228
1.4,0.40625,-248
1.4,0.101562,-232
1.4,0.171875,-248
1.4,0.28125,-204
1.4,0.203125,-240
1.4,0.210938,-204
1.4,0.226562,-216
1.4,0.015625,-248
1.4,0.125,-220
1.4,0.28125,-176
1.4,0.046875,-220
1.4,0.234375,-272
1.4,0.117188,-164
1.4,0.0078125,-188
1.4,0.09375,-224
1.4,0.125,-272
1.4,0.132812,-232
1.4,0.1875,-156
1.4,0.125,-280
1.4,0.15625,-200
1.4,0.0390625,-200
1.4,0.226562,-240
1.4,0.164062,-216
1.4,0.03125,-192
1.4,0.453125,-276
1.4,0.015625,-216
1.4,0.0703125,-236
1.4,0.0078125,-220
1.4,0.164062,-184
1.4,0.226562,-200
1.4,0.234375,-220
1.4,0.140625,-244
1.4,0.0625,-260
1.4,0.132812,-196
1.4,0.164062,-232
1.4,0.5,-248
1.4,0.125,-220
1.4,0.242188,-228
1.4,0.046875,-200
1.4,0.226562,-228
1.4,0.046875,-256
1.4,0.226562,-240
1.4,0.195312,-216
1.4,0.398438,-260
1.4,0.0390625,-132
1.4,0.0390625,-216
1.4,0.390625,-272
1.4,0.125,-208
1.4,0.03125,-220
1.4,0.398438,-240
1.4,0.164062,-200
1.4,0.203125,-216
1.4,0.15625,-200
1.4,0.0859375,-248
1.4,0.03125,-232
1.4,0.0390625,-212
1.4,0.273438,-216
1.4,0.273438,-204
1.4,0.453125,-300
1.4,0.6875,-308
1.4,0.242188,-224
1.4,0.414062,-276
1.4,0.171875,-264
1.4,0.046875,-236
1.4,0.296875,-204
1.4,0.195312,-236
1.4,0.0234375,-216
1.4,0.234375,-248
1.4,0.234375,-192
1.4,0.226562,-256
1.4,0.132812,-224
1.4,0.71875,-300
1.4,0.0703125,-248
1.4,0.15625,-212
1.4,0.34375,-240
1.4,0.0859375,-248
1.4,0.0390625,-240
1.4,0.03125,-220
1.4,0.046875,-228
1.4,0.164062,-224
1.4,0.0390625,-220
1.4,0.195312,-268
1.4,0.382812,-244
1.4,0.117188,-140
1.4,0.117188,-168
1.4,0.226562,-240
1.4,0.132812,-240
1.4,0.28125,-268
1.4,0.101562,-236
1.4,0.03125,-248
1.4,0.460938,-264
1.4,0.0078125,-164
1.4,0.179688,-260
1.4,0.445312,-260
1.4,0.195312,-216
1.4,0.4375,-284
1.4,0.273438,-264
1.4,0.234375,-224
1.4,0.28125,-244
1.4,0.109375,-264
1.4,0.242188,-220
1.4,0.328125,-184
1.4,0.226562,-228
1.4,0.0703125,-164
1.4,0.0625,-220
1.4,0.015625,-264
1.4,0.0546875,-180
1.4,0.289062,-268
1.4,0.125,-228
1.4,0.09375,-244
1.4,0.523438,-280
1.4,0.296875,-228
1.4,0.140625,-200
1.4,0.140625,-240
1.4,0.0390625,-228
1.4,0.335938,-252
1.4,0.195312,-192
1.4,0.351562,-228
1.4,0.125,-252
1.4,0.398438,-244
1.4,0.101562,-228
1.4,0.148438,-184
1.4,0.210938,-228
1.4,0.078125,-176
1.4,0.1875,-224
1.4,0.078125,-248
1.4,0.140625,-260
1.4,0.257812,-240
1.4,0.0703125,-248
1.4,0.148438,-232
1.4,0.148438,-256
1.4,0.0234375,-204
1.4,0,-220
1.4,0.335938,-224
1.4,0.148438,-232
1.4,0.1875,-244
1.4,0.015625,-204
1.4,0.179688,-248
1.4,0,-240
1.4,0.078125,-160
1.4,0.296875,-232
1.4,0.335938,-288
1.4,0.484375,-224
1.4,0.53125,-276
1.4,0.328125,-276
1.4,0.15625,-340
1.4,0.125,-260
1.4,0.234375,-252
1.4,0.585938,-292
1.4,0.4375,-268
1.4,0.132812,-220
1.4,0.046875,-244
1.4,0.109375,-184
1.4,0.09375,-268
1.4,0.0390625,-248
1.4,0.117188,-232
1.4,0.328125,-204
1.4,0.117188,-240
1.4,0.25,-240
1.4,0.203125,-152
1.4,0.296875,-196
1.4,0.296875,-248
1.4,0.03125,-244
1.4,0.078125,-220
1.4,0.296875,-204
1.4,0.0234375,-200
1.4,0.0234375,-212
1.4,0.21875,-188
1.4,0.101562,-228
1.4,0.359375,-184
1.4,0.09375,-248
1.4,0.25,-200
1.4,0.234375,-228
1.4,0.0859375,-220
1.4,0.578125,-280
1.4,0.0390625,-216
1.4,0.21875,-228
1.4,0.171875,-240
1.4,0.34375,-224
1.4,0.234375,-224
1.4,0.289062,-268
1.4,0.015625,-216
1.4,0.351562,-244
1.4,0.210938,-204
1.4,0.296875,-220
1.4,0.0234375,-264
1.4,0.398438,-232
1.4,0.257812,-196
1.4,0.28125,-256
1.4,0.0078125,-244
1.4,0.296875,-228
1.4,0.257812,-180
1.4,0.0234375,-224
1.4,0.359375,-244
1.4,0.078125,-220
1.4,0.0546875,-220
1.4,0.164062,-212
1.4,0.257812,-228
1.4,0.226562,-208
1.4,0.0234375,-220
1.4,0.0078125,-204
1.4,0.1875,-232
1.4,0.078125,-212
1.4,0.09375,-256
1.4,0.21875,-280
1.4,0.0703125,-216
1.4,0.414062,-212
1.4,0.0859375,-208
1.4,0.0234375,-224
1.4,0.0625,-248
1.4,0.53125,-288
1.4,0.132812,-216
1.4,0.179688,-184
1.4,0.234375,-204
1.4,0.570312,-300
1.4,0.0625,-232
1.4,0.289062,-200
1.4,0.164062,-184
1.4,0.179688,-236
1.4,0.40625,-232
1.4,0.234375,-224
1.4,0.0859375,-244
1.4,0.273438,-212
1.4,0.101562,-212
1.4,0.164062,-200
1.4,0.257812,-244
1.4,0.03125,-216
1.4,0.1875,-220
1.4,0.21875,-256
1.4,0.148438,-188
1.4,0.0859375,-212
1.4,0.257812,-232
1.4,0.375,-272
1.4,0.320312,-200
1.4,0.25,-232
1.4,0.359375,-264
1.4,0.375,-256
1.4,0.296875,-196
1.4,0.210938,-236
1.4,0.453125,-196
1.4,0.15625,-268
1.4,0.273438,-252
1.4,0.125,-216
1.4,0.25,-200
1.4,0.101562,-216
1.4,0.203125,-224
1.4,0.28125,-260
1.4,0.164062,-192
1.4,0.1875,-268
1.4,0.0078125,-176
1.4,0.148438,-272
1.4,0.03125,-200
1.4,0.289062,-252
1.4,0.359375,-200
1.4,0.203125,-264
1.4,0.3125,-208
1.4,0.210938,-204
1.4,0.25,-196
1.4,0.375,-228
1.4,0.265625,-220
1.4,0.078125,-228
1.4,0.015625,-196
1.4,0.4375,-296
1.4,0.273438,-252
1.4,0.382812,-224
1.4,0.0859375,-256
1.4,0.0625,-188
1.4,0.273438,-228
1.4,0.367188,-260
1.4,0.289062,-248
1.4,0.429688,-244
1.4,0.179688,-252
1.4,0.226562,-180
1.4,0.289062,-252
1.4,0.15625,-240
1.4,0.226562,-216
1.4,0.148438,-192
1.4,0.0078125,-256
1.4,0.132812,-248
1.4,0.0859375,-272
1.4,0.015625,-228
1.4,0.320312,-236
1.4,0.328125,-228
1.4,0.1875,-196
1.4,0.203125,-160
1.4,0.148438,-236
1.4,0.296875,-236
1.4,0.335938,-296
1.4,0.015625,-248
1.4,0.265625,-236
1.4,0.289062,-260
1.4,0.40625,-232
1.4,0.203125,-272
1.4,0.367188,-216
1.4,0.132812,-184
1.4,0.234375,-264
1.4,0.265625,-232
1.4,0.335938,-272
1.4,0.03125,-176
1.4,0.375,-284
1.4,0.078125,-172
1.4,0.328125,-188
1.4,0.0703125,-264
1.4,0.171875,-196
1.4,0.15625,-200
1.4,0.484375,-220
1.4,0.3125,-252
1.4,0.0546875,-200
1.4,0.3125,-232
1.4,0.148438,-200
1.4,0.0546875,-208
1.4,0.445312,-212
1.4,0.625,-320
1.4,0.539062,-236
1.4,0,-224
1.4,0.296875,-248
1.4,0.03125,-224
1.4,0.101562,-200
1.4,0.046875,-204
1.4,0.0859375,-244
1.4,0.015625,-288
1.4,0.421875,-244
1.4,0.335938,-256
1.4,0.25,-252
1.4,0.335938,-228
1.4,0.328125,-208
1.4,0.453125,-260
1.4,0.304688,-208
1.4,0.390625,-228
1.4,0.203125,-252
1.4,0.640625,-324
1.4,0.257812,-200
1.4,0.203125,-260
1.4,0.414062,-252
1.4,0.0859375,-188
1.4,0.015625,-208
1.4,0.484375,-256
1.4,0.195312,-224
1.4,0.320312,-288
1.4,0.0703125,-260
1.4,0.0703125,-212
1.4,0.0859375,-212
1.4,0.0234375,-236
1.4,0.234375,-204
1.4,0.195312,-196
1.4,0.148438,-220
1.4,0.429688,-280
1.4,0.34375,-188
1.4,0.0859375,-200
1.4,0.492188,-264
1.4,0.242188,-248
1.4,0.335938,-260
1.4,0.195312,-272
1.4,0.101562,-264
1.4,0.570312,-260
1.4,0.125,-224
1.4,0.210938,-248
1.4,0.328125,-236
1.4,0.359375,-244
1.4,0.0078125,-200
1.4,0.210938,-272
1.4,0.015625,-204
1.4,0.28125,-216
1.4,0.0546875,-208
1.4,0.09375,-236
1.4,0.203125,-236
1.4,0.421875,-256
1.4,0.0703125,-228
1.4,0.210938,-212
1.4,0.0234375,-220
1.4,0.0390625,-164
1.4,0.34375,-228
1.4,0.570312,-300
1.4,0.0390625,-172
1.4,0.523438,-296
1.4,0.0078125,-224
1.4,0,-232
1.4,0,-224
1.4,0.414062,-244
1.4,0.21875,-224
1.4,0.273438,-228
1.4,0.171875,-296
1.4,0.140625,-232
1.4,0.625,-304
1.4,0.125,-244
1.4,0.476562,-296
1.4,0.21875,-328
1.4,0.132812,-232
1.4,0.140625,-224
1.4,0.242188,-220
1.4,0.03125,-228
1.4,0.0234375,-220
1.4,0.117188,-240
1.4,0.0234375,-204
1.4,0.671875,-288
1.4,0.0859375,-212
1.4,0.078125,-248
1.4,0.46875,-260
1.4,0.03125,-240
1.4,0.015625,-224
1.4,0.28125,-220
1.4,0.015625,-216
1.4,0,-236
1.4,0.0859375,-256
1.4,0.414062,-264
1.4,0.101562,-172
1.4,0.078125,-204
1.4,0.109375,-232
1.4,0.265625,-256
1.4,0.203125,-196
1.4,0.320312,-180
1.4,0.0390625,-252
1.4,0.320312,-276
1.4,0.1875,-164
1.4,0.0078125,-204
1.4,0.273438,-224
1.4,0.21875,-220
1.4,0.046875,-256
1.4,0.148438,-272
1.4,0.0390625,-176
1.4,0.507812,-268
1.4,0.0390625,-244
1.4,0.398438,-264
1.4,0.03125,-148
1.4,0.125,-256
1.4,0.539062,-308
1.4,0.585938,-260
1.4,0.179688,-176
1.4,0.203125,-268
1.4,0.109375,-212
1.4,0.0703125,-240
1.4,0.289062,-248
1.4,0.328125,-252
1.4,0.28125,-224
1.4,0.390625,-244
1.4,0.140625,-204
1.4,0.226562,-216
1.4,0.46875,-220
1.4,0.117188,-196
1.4,0.585938,-276
1.4,0.0390625,-260
1.4,0.15625,-264
1.4,0.390625,-224
1.4,0.390625,-252
1.4,0.09375,-232
1.4,0.164062,-216
1.4,0.203125,-184
1.4,0.109375,-208
1.4,0.0859375,-268
1.4,0.101562,-260
1.4,0.335938,-248
1.4,0.0703125,-220
1.4,0.226562,-232
1.4,0.171875,-232
1.4,0.15625,-200
1.4,0.0625,-180
1.4,0.320312,-248
1.4,0.140625,-188
1.4,0.429688,-236
1.4,0.015625,-228
1.4,0.140625,-248
1.4,0.03125,-268
1.4,0.460938,-268
1.4,0.078125,-212
1.4,0.0390625,-276
1.4,0.203125,-280
1.4,0.585938,-288
1.4,0.203125,-160
1.4,0.09375,-204
1.4,0.25,-256
1.4,0.0546875,-184
1.4,0.046875,-192
1.4,0.375,-228
1.4,0.414062,-268
1.4,0.289062,-216
1.4,0.226562,-196
1.4,0.179688,-236
1.4,0.273438,-268
1.4,0.0859375,-196
1.4,0,-208
1.4,0.078125,-260
1.4,0.25,-224
1.4,0.40625,-256
1.4,0.289062,-188
1.4,0.125,-236
1.4,0.0078125,-168
1.4,0.28125,-232
1.4,0.367188,-224
1.4,0.015625,-260
1.4,0.117188,-208
1.4,0.273438,-232
1.4,0.0546875,-232
1.4,0.117188,-220
1.4,0.46875,-280
1.4,0.015625,-232
1.4,0.59375,-260
1.4,0.0625,-172
1.4,0.210938,-236
1.4,0.148438,-248
1.4,0.117188,-188
1.4,0.242188,-204
1.4,0.171875,-300
1.4,0.0859375,-216
1.4,0.273438,-236
1.4,0.0078125,-244
1.4,0.0703125,-200
1.4,0.109375,-168
1.4,0.046875,-220
1.4,0.0078125,-216
1.4,0.195312,-260
1.4,0.0625,-276
1.4,0.148438,-160
1.4,0.0546875,-208
1.4,0.242188,-268
1.4,0.0078125,-224
1.4,0.0234375,-212
1.4,0.015625,-220
1.4,0.0703125,-244
1.4,0.0546875,-212
1.4,0.078125,-264
1.4,0.453125,-240
1.4,0.445312,-236
1.4,0.0625,-204
1.4,0.320312,-228
1.4,0.1875,-224
1.4,0.414062,-272
1.4,0.164062,-248
1.4,0.234375,-192
1.4,0.367188,-228
1.4,0.171875,-232
1.4,0.148438,-248
1.4,0.367188,-240
1.4,0.125,-248
1.4,0.0859375,-248
1.4,0.28125,-240
1.4,0.1875,-240
1.4,0.132812,-188
1.4,0.0390625,-276
1.4,0.335938,-248
1.4,0.179688,-224
1.4,0.25,-196
1.4,0.320312,-264
1.4,0.210938,-248
1.4,0.164062,-188
1.4,0.0859375,-248
1.4,0.03125,-236
1.4,0.5625,-272
1.4,0.078125,-212
1.4,0.0234375,-208
1.4,0.148438,-224
1.4,0.242188,-264
1.4,0.359375,-276
1.4,0.632812,-284
1.4,0.046875,-256
1.4,0.210938,-192
1.4,0.320312,-272
1.4,0.0703125,-268
1.4,0.382812,-244
1.4,0.226562,-256
1.4,0.125,-256
1.4,0.203125,-264
1.4,0.390625,-252
1.4,0.328125,-216
1.4,0.179688,-184
1.4,0.523438,-320
1.4,0.195312,-204
1.4,0.125,-196
1.4,0.578125,-284
1.4,0.296875,-244
1.4,0.140625,-160
1.4,0.203125,-244
1.4,0.617188,-264
1.4,0.585938,-328
1.4,0.375,-256
1.4,0.101562,-208
1.4,0.3125,-256
1.4,0.0078125,-164
1.4,0.195312,-288
1.4,0.445312,-276
1.4,0.445312,-260
1.4,0.078125,-236
1.4,0.25,-292
1.4,0.148438,-196
1.4,0.257812,-216
1.4,0.4375,-240
1.4,0.265625,-272
1.4,0.140625,-244
1.4,0.179688,-232
1.4,0.195312,-240
1.4,0.0078125,-244
1.4,0.210938,-252
1.4,0.132812,-240
1.4,0.125,-240
1.4,0.0546875,-224
1.4,0.234375,-256
1.4,0.03125,-220
1.4,0.0546875,-296
1.4,0.234375,-200
1.4,0.203125,-216
1.4,0.25,-208
1.4,0.242188,-260
1.4,0.507812,-256
1.4,0.226562,-224
1.4,0.21875,-224
1.4,0.148438,-196
1.4,0.242188,-196
1.4,0.0703125,-188
1.4,0.15625,-268
1.4,0.203125,-196
1.4,0.078125,-256
1.4,0.0234375,-260
1.4,0.046875,-264
1.4,0.226562,-216
1.4,0.1875,-224
1.4,0.65625,-324
1.4,0.578125,-292
1.4,0.0234375,-216
1.4,0.289062,-220
1.4,0.242188,-204
1.4,0.226562,-220
1.4,0.40625,-204
1.4,0.171875,-232
1.4,0.0859375,-264
1.4,0.515625,-224
1.4,0.164062,-216
1.4,0.382812,-256
1.4,0.570312,-284
1.4,0,-228
1.4,0.210938,-240
1.4,0.0390625,-252
1.4,0.320312,-236
1.4,0.390625,-272
1.4,0.09375,-260
1.4,0.132812,-276
1.4,0.132812,-212
1.4,0.0859375,-184
1.4,0.140625,-200
1.4,0.390625,-256
1.4,0.164062,-184
1.4,0.0546875,-184
1.4,0.226562,-176
1.4,0.171875,-264
1.4,0.195312,-204
1.4,0.328125,-228
1.4,0.492188,-236
1.4,0.421875,-260
1.4,0.0078125,-244
1.4,0.328125,-268
1.4,0.539062,-268
1.4,0.109375,-164
1.4,0.289062,-276
1.4,0.203125,-216
1.4,0.273438,-252
1.4,0.0234375,-228
1.4,0.078125,-236
1.4,0.21875,-216
1.4,0.132812,-236
1.4,0.101562,-200
1.4,0.382812,-260
1.4,0.625,-304
1.4,0.171875,-232
1.4,0.515625,-284
1.4,0.375,-212
1.4,0.21875,-236
1.4,0.40625,-224
1.4,0.226562,-220
1.4,0.773438,-344
1.4,0.304688,-264
1.4,0.0859375,-216
1.4,0.421875,-276
1.4,0.296875,-200
1.4,0.34375,-232
1.4,0.109375,-216
1.4,0.359375,-216
1.4,0.078125,-260
1.4,0.429688,-272
1.4,0.25,-228
1.4,0.0390625,-220
1.4,0.296875,-256
1.4,0.101562,-172
1.4,0.234375,-208
1.4,0.5,-244
1.4,0.507812,-248
1.4,0.554688,-260
1.4,0.21875,-240
1.4,0.179688,-228
1.4,0.304688,-232
1.4,0.09375,-196
1.4,0.21875,-240
1.4,0.132812,-240
1.4,0.226562,-212
1.4,0.132812,-260
1.4,0.0859375,-204
1.4,0.289062,-240
1.4,0.234375,-204
1.4,0.03125,-260
1.4,0.34375,-284
1.4,0.390625,-228
1.4,0.03125,-188
1.4,0.15625,-244
1.4,0.382812,-236
1.4,0.53125,-228
1.4,0.304688,-212
1.4,0.203125,-212
1.4,0.15625,-204
1.4,0.3125,-264
1.4,0.296875,-272
1.4,0.273438,-228
1.4,0.421875,-292
1.4,0.117188,-256
1.4,0.046875,-236
1.4,0.234375,-172
1.4,0.34375,-220
1.4,0.164062,-220
1.4,0.203125,-236
1.4,0.21875,-180
1.4,0.234375,-184
1.4,0.015625,-180
1.4,0.140625,-212
1.4,0.40625,-272
1.4,0.0625,-228
1.4,0.0546875,-288
1.4,0.296875,-216
1.4,0.203125,-208
1.4,0.171875,-236
1.4,0.0703125,-216
1.4,0.3125,-200
1.4,0.171875,-252
1.4,0.0625,-224
1.4,0.210938,-188
1.4,0.0546875,-188
1.4,0.15625,-236
1.4,0.0625,-208
1.4,0.046875,-184
1.4,0.34375,-260
1.4,0.390625,-240
1.4,0.148438,-204
1.4,0.367188,-292
1.4,0.304688,-252
1.4,0.25,-216
1.4,0.0234375,-216
1.4,0.21875,-224
1.4,0.0859375,-244
1.4,0.046875,-188
1.4,0.5,-240
1.4,0.0625,-236
1.4,0.4375,-252
1.4,0.25,-240
1.4,0.367188,-256
1.4,0.25,-264
1.4,0.15625,-204
1.4,0.242188,-236
1.4,0.257812,-236
1.4,0.226562,-256
1.4,0.0546875,-216
1.4,0.445312,-244
1.4,0.265625,-208
1.4,0.195312,-244
1.4,0.539062,-340
1.4,0.242188,-168
1.4,0.015625,-264
1.4,0.484375,-272
1.4,0.0625,-192
1.4,0.101562,-272
1.4,0.03125,-216
1.4,0.0078125,-216
1.4,0.0390625,-212
1.4,0.257812,-244
1.4,0.09375,-300
1.4,0.203125,-200
1.4,0.46875,-232
1.4,0.101562,-224
1.4,0.09375,-280
1.4,0.171875,-232
1.4,0.03125,-192
1.4,0.34375,-212
1.4,0.53125,-268
1.4,0.203125,-216
1.4,0.171875,-208
1.4,0.554688,-296
1.4,0.101562,-220
1.4,0.0234375,-200
1.4,0.4375,-276
1.4,0.515625,-276
1.4,0.328125,-212
1.4,0.359375,-204
1.4,0.0546875,-216
1.4,0.515625,-284
1.4,0.234375,-264
1.4,0.476562,-232
1.4,0.179688,-228
1.4,0.21875,-216
1.4,0.304688,-264
1.4,0.164062,-228
1.4,0.046875,-208
1.4,0.140625,-212
1.4,0.148438,-212
1.4,0.210938,-224
1.4,0.335938,-224
1.4,0.0390625,-176
1.4,0.25,-184
1.4,0.15625,-236
1.4,0.0859375,-260
1.4,0.445312,-316
1.4,0,-212
1.4,0.148438,-196
1.4,0.0546875,-196
1.4,0.257812,-236
1.4,0.125,-228
1.4,0.132812,-208
1.4,0.265625,-240
1.4,0.335938,-296
1.4,0.078125,-212
1.4,0.429688,-248
1.4,0.0625,-240
1.4,0.15625,-228
1.4,0.125,-160
1.4,0.210938,-188
1.4,0.164062,-220
1.4,0.21875,-260
1.4,0.03125,-284
1.4,0.304688,-276
1.4,0.539062,-300
1.4,0.171875,-220
1.4,0.335938,-236
1.4,0.03125,-236
1.4,0.0625,-212
